Country of residence,Origin,YearMonth,Values
France,Sudan,1999.9166666666667,5
Germany,Sudan,1999.0,26
Germany,Sudan,1999.0833333333333,19
Germany,Sudan,1999.1666666666667,27
Germany,Sudan,1999.25,18
Germany,Sudan,1999.3333333333333,15
Germany,Sudan,1999.4166666666667,14
Germany,Sudan,1999.5,19
Germany,Sudan,1999.5833333333333,12
Germany,Sudan,1999.6666666666667,18
Germany,Sudan,1999.75,15
Germany,Sudan,1999.8333333333333,25
Germany,Sudan,1999.9166666666667,21
Greece,Sudan,1999.25,3
Greece,Sudan,1999.3333333333333,4
Greece,Sudan,1999.4166666666667,5
Greece,Sudan,1999.75,1
Greece,Sudan,1999.8333333333333,2
Greece,Sudan,1999.9166666666667,2
Hungary,Sudan,1999.0,8
Hungary,Sudan,1999.0833333333333,4
Hungary,Sudan,1999.1666666666667,3
Hungary,Sudan,1999.25,3
Hungary,Sudan,1999.3333333333333,8
Hungary,Sudan,1999.4166666666667,3
Hungary,Sudan,1999.5,4
Hungary,Sudan,1999.5833333333333,7
Hungary,Sudan,1999.6666666666667,5
Hungary,Sudan,1999.75,9
Hungary,Sudan,1999.8333333333333,5
Ireland,Sudan,1999.0,3
Ireland,Sudan,1999.1666666666667,1
Ireland,Sudan,1999.25,1
Ireland,Sudan,1999.4166666666667,2
Ireland,Sudan,1999.5,6
Ireland,Sudan,1999.5833333333333,8
Ireland,Sudan,1999.6666666666667,5
Ireland,Sudan,1999.75,5
Ireland,Sudan,1999.8333333333333,3
Ireland,Sudan,1999.9166666666667,4
Luxembourg,Sudan,1999.3333333333333,1
Netherlands,Sudan,1999.0,207
Netherlands,Sudan,1999.0833333333333,148
Netherlands,Sudan,1999.1666666666667,118
Netherlands,Sudan,1999.25,161
Netherlands,Sudan,1999.3333333333333,122
Netherlands,Sudan,1999.4166666666667,111
Netherlands,Sudan,1999.5,128
Netherlands,Sudan,1999.5833333333333,100
Netherlands,Sudan,1999.6666666666667,96
Netherlands,Sudan,1999.75,163
Netherlands,Sudan,1999.8333333333333,196
Netherlands,Sudan,1999.9166666666667,146
Norway,Sudan,1999.0,4
Norway,Sudan,1999.0833333333333,3
Norway,Sudan,1999.1666666666667,6
Norway,Sudan,1999.25,4
Norway,Sudan,1999.3333333333333,2
Norway,Sudan,1999.4166666666667,5
Norway,Sudan,1999.5,6
Norway,Sudan,1999.5833333333333,11
Norway,Sudan,1999.6666666666667,2
Norway,Sudan,1999.75,4
Norway,Sudan,1999.8333333333333,5
Norway,Sudan,1999.9166666666667,7
Poland,Sudan,1999.0,1
Poland,Sudan,1999.0833333333333,1
Poland,Sudan,1999.25,2
Poland,Sudan,1999.4166666666667,2
Poland,Sudan,1999.6666666666667,1
Portugal,Sudan,1999.0,1
Portugal,Sudan,1999.0833333333333,1
Portugal,Sudan,1999.4166666666667,2
Portugal,Sudan,1999.5,1
Portugal,Sudan,1999.5833333333333,1
Romania,Sudan,1999.0833333333333,1
Romania,Sudan,1999.1666666666667,3
Romania,Sudan,1999.25,2
Romania,Sudan,1999.3333333333333,2
Romania,Sudan,1999.4166666666667,4
Romania,Sudan,1999.5,2
Romania,Sudan,1999.5833333333333,2
Slovakia,Sudan,1999.8333333333333,1
Slovenia,Sudan,1999.5833333333333,1
Slovenia,Sudan,1999.6666666666667,2
Slovenia,Sudan,1999.75,2
Slovenia,Sudan,1999.8333333333333,6
Spain,Sudan,1999.0,10
Spain,Sudan,1999.0833333333333,2
Spain,Sudan,1999.1666666666667,7
Spain,Sudan,1999.25,2
Spain,Sudan,1999.3333333333333,5
Spain,Sudan,1999.4166666666667,1
Spain,Sudan,1999.5,2
Spain,Sudan,1999.5833333333333,2
Spain,Sudan,1999.6666666666667,7
Spain,Sudan,1999.75,7
Spain,Sudan,1999.8333333333333,4
Sweden,Sudan,1999.0,1
Sweden,Sudan,1999.3333333333333,1
Sweden,Sudan,1999.5,7
Sweden,Sudan,1999.5833333333333,2
Sweden,Sudan,1999.6666666666667,2
Sweden,Sudan,1999.8333333333333,2
Sweden,Sudan,1999.9166666666667,1
Switzerland,Sudan,1999.0,3
Switzerland,Sudan,1999.0833333333333,4
Switzerland,Sudan,1999.1666666666667,8
Switzerland,Sudan,1999.25,3
Switzerland,Sudan,1999.3333333333333,1
Switzerland,Sudan,1999.4166666666667,7
Switzerland,Sudan,1999.5,3
Switzerland,Sudan,1999.5833333333333,1
Switzerland,Sudan,1999.6666666666667,2
Switzerland,Sudan,1999.75,5
Switzerland,Sudan,1999.8333333333333,2
Switzerland,Sudan,1999.9166666666667,1
Turkey,Sudan,1999.0833333333333,3
Turkey,Sudan,1999.5833333333333,1
Turkey,Sudan,1999.9166666666667,2
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.0,15
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.0833333333333,15
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.1666666666667,25
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.25,15
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.3333333333333,20
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.4166666666667,15
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.5,20
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.5833333333333,20
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.6666666666667,25
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.75,25
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.8333333333333,35
United Kingdom of Great Britain and Northern Ireland,Sudan,1999.9166666666667,45
USA (EOIR),Sudan,1999.0,2
USA (EOIR),Sudan,1999.0833333333333,5
USA (EOIR),Sudan,1999.1666666666667,5
USA (EOIR),Sudan,1999.25,1
USA (EOIR),Sudan,1999.3333333333333,6
USA (EOIR),Sudan,1999.4166666666667,7
USA (EOIR),Sudan,1999.5,5
USA (EOIR),Sudan,1999.5833333333333,5
USA (EOIR),Sudan,1999.6666666666667,4
USA (EOIR),Sudan,1999.75,6
USA (EOIR),Sudan,1999.8333333333333,2
USA (EOIR),Sudan,1999.9166666666667,7
Australia,Sudan,2000.0,1
Australia,Sudan,2000.0833333333333,6
Australia,Sudan,2000.25,3
Australia,Sudan,2000.3333333333333,2
Australia,Sudan,2000.4166666666667,1
Australia,Sudan,2000.75,1
Australia,Sudan,2000.8333333333333,3
Austria,Sudan,2000.0,8
Austria,Sudan,2000.0833333333333,4
Austria,Sudan,2000.1666666666667,2
Austria,Sudan,2000.25,2
Austria,Sudan,2000.3333333333333,2
Austria,Sudan,2000.4166666666667,3
Austria,Sudan,2000.5,5
Austria,Sudan,2000.5833333333333,2
Austria,Sudan,2000.6666666666667,2
Austria,Sudan,2000.75,7
Austria,Sudan,2000.9166666666667,3
Belgium,Sudan,2000.0,15
Belgium,Sudan,2000.0833333333333,14
Belgium,Sudan,2000.1666666666667,14
Belgium,Sudan,2000.25,12
Belgium,Sudan,2000.3333333333333,9
Belgium,Sudan,2000.4166666666667,26
Belgium,Sudan,2000.5,11
Belgium,Sudan,2000.5833333333333,26
Belgium,Sudan,2000.6666666666667,15
Belgium,Sudan,2000.75,23
Belgium,Sudan,2000.8333333333333,11
Belgium,Sudan,2000.9166666666667,9
Bulgaria,Sudan,2000.1666666666667,1
Bulgaria,Sudan,2000.25,2
Canada,Sudan,2000.0,29
Canada,Sudan,2000.0833333333333,17
Canada,Sudan,2000.1666666666667,13
Canada,Sudan,2000.25,10
Canada,Sudan,2000.3333333333333,28
Canada,Sudan,2000.4166666666667,23
Canada,Sudan,2000.5,54
Canada,Sudan,2000.5833333333333,58
Canada,Sudan,2000.6666666666667,53
Canada,Sudan,2000.75,60
Canada,Sudan,2000.8333333333333,21
Canada,Sudan,2000.9166666666667,13
Czech Rep.,Sudan,2000.0,1
Czech Rep.,Sudan,2000.0833333333333,7
Czech Rep.,Sudan,2000.1666666666667,9
Czech Rep.,Sudan,2000.3333333333333,2
Czech Rep.,Sudan,2000.4166666666667,6
Czech Rep.,Sudan,2000.5,5
Czech Rep.,Sudan,2000.8333333333333,1
Czech Rep.,Sudan,2000.9166666666667,1
Denmark,Sudan,2000.0,1
Denmark,Sudan,2000.0833333333333,4
Denmark,Sudan,2000.1666666666667,3
Denmark,Sudan,2000.25,1
Denmark,Sudan,2000.3333333333333,3
Denmark,Sudan,2000.4166666666667,1
Denmark,Sudan,2000.5,1
Denmark,Sudan,2000.6666666666667,1
Denmark,Sudan,2000.8333333333333,4
Denmark,Sudan,2000.9166666666667,5
Finland,Sudan,2000.3333333333333,1
France,Sudan,2000.0,5
France,Sudan,2000.0833333333333,9
France,Sudan,2000.1666666666667,17
France,Sudan,2000.25,3
France,Sudan,2000.3333333333333,7
France,Sudan,2000.4166666666667,8
France,Sudan,2000.5,4
France,Sudan,2000.5833333333333,8
France,Sudan,2000.6666666666667,10
France,Sudan,2000.75,5
France,Sudan,2000.8333333333333,6
France,Sudan,2000.9166666666667,5
Germany,Sudan,2000.0,13
Germany,Sudan,2000.0833333333333,14
Germany,Sudan,2000.1666666666667,21
Germany,Sudan,2000.25,15
Germany,Sudan,2000.3333333333333,20
Germany,Sudan,2000.4166666666667,8
Germany,Sudan,2000.5,14
Germany,Sudan,2000.5833333333333,13
Germany,Sudan,2000.6666666666667,13
Germany,Sudan,2000.75,18
Germany,Sudan,2000.8333333333333,17
Germany,Sudan,2000.9166666666667,16
Hungary,Sudan,2000.0,4
Hungary,Sudan,2000.0833333333333,5
Hungary,Sudan,2000.1666666666667,3
Hungary,Sudan,2000.25,4
Hungary,Sudan,2000.3333333333333,4
Hungary,Sudan,2000.4166666666667,3
Hungary,Sudan,2000.5,3
Hungary,Sudan,2000.5833333333333,7
Hungary,Sudan,2000.6666666666667,7
Hungary,Sudan,2000.75,14
Hungary,Sudan,2000.8333333333333,16
Hungary,Sudan,2000.9166666666667,8
Ireland,Sudan,2000.0,2
Ireland,Sudan,2000.0833333333333,2
Ireland,Sudan,2000.1666666666667,9
Ireland,Sudan,2000.25,3
Ireland,Sudan,2000.3333333333333,4
Ireland,Sudan,2000.4166666666667,4
Ireland,Sudan,2000.5,4
Ireland,Sudan,2000.5833333333333,2
Ireland,Sudan,2000.6666666666667,4
Ireland,Sudan,2000.75,3
Ireland,Sudan,2000.8333333333333,1
Ireland,Sudan,2000.9166666666667,1
Netherlands,Sudan,2000.0,128
Netherlands,Sudan,2000.0833333333333,137
Netherlands,Sudan,2000.1666666666667,87
Netherlands,Sudan,2000.25,101
Netherlands,Sudan,2000.3333333333333,84
Netherlands,Sudan,2000.4166666666667,73
Netherlands,Sudan,2000.5,93
Netherlands,Sudan,2000.5833333333333,177
Netherlands,Sudan,2000.6666666666667,97
Netherlands,Sudan,2000.75,136
Netherlands,Sudan,2000.8333333333333,189
Netherlands,Sudan,2000.9166666666667,124
New Zealand,Sudan,2000.5833333333333,1
Norway,Sudan,2000.0,6
Norway,Sudan,2000.1666666666667,2
Norway,Sudan,2000.25,3
Norway,Sudan,2000.4166666666667,2
Norway,Sudan,2000.5,3
Norway,Sudan,2000.5833333333333,10
Norway,Sudan,2000.6666666666667,3
Norway,Sudan,2000.75,1
Norway,Sudan,2000.8333333333333,1
Poland,Sudan,2000.0,1
Poland,Sudan,2000.5,2
Poland,Sudan,2000.8333333333333,1
Poland,Sudan,2000.9166666666667,2
Romania,Sudan,2000.0,1
Romania,Sudan,2000.0833333333333,1
Romania,Sudan,2000.1666666666667,3
Romania,Sudan,2000.25,2
Romania,Sudan,2000.3333333333333,5
Romania,Sudan,2000.4166666666667,1
Romania,Sudan,2000.5,1
Romania,Sudan,2000.5833333333333,5
Romania,Sudan,2000.6666666666667,6
Romania,Sudan,2000.75,25
Romania,Sudan,2000.8333333333333,11
Romania,Sudan,2000.9166666666667,10
Slovakia,Sudan,2000.5833333333333,1
Slovenia,Sudan,2000.0,4
Slovenia,Sudan,2000.0833333333333,4
Slovenia,Sudan,2000.1666666666667,2
Slovenia,Sudan,2000.25,2
Slovenia,Sudan,2000.8333333333333,3
Slovenia,Sudan,2000.9166666666667,2
Spain,Sudan,2000.0,4
Spain,Sudan,2000.1666666666667,6
Spain,Sudan,2000.25,2
Spain,Sudan,2000.3333333333333,1
Spain,Sudan,2000.4166666666667,3
Spain,Sudan,2000.5,2
Spain,Sudan,2000.6666666666667,1
Spain,Sudan,2000.75,1
Spain,Sudan,2000.9166666666667,2
Sweden,Sudan,2000.0833333333333,1
Sweden,Sudan,2000.1666666666667,1
Sweden,Sudan,2000.4166666666667,1
Sweden,Sudan,2000.5,3
Sweden,Sudan,2000.5833333333333,1
Sweden,Sudan,2000.6666666666667,3
Sweden,Sudan,2000.8333333333333,6
Switzerland,Sudan,2000.0,2
Switzerland,Sudan,2000.0833333333333,1
Switzerland,Sudan,2000.1666666666667,9
Switzerland,Sudan,2000.25,2
Switzerland,Sudan,2000.3333333333333,2
Switzerland,Sudan,2000.4166666666667,3
Switzerland,Sudan,2000.5,4
Switzerland,Sudan,2000.5833333333333,2
Switzerland,Sudan,2000.6666666666667,4
Switzerland,Sudan,2000.75,4
Switzerland,Sudan,2000.8333333333333,4
Switzerland,Sudan,2000.9166666666667,2
Turkey,Sudan,2000.0833333333333,1
Turkey,Sudan,2000.25,1
Turkey,Sudan,2000.5,1
Turkey,Sudan,2000.5833333333333,1
Turkey,Sudan,2000.75,2
Turkey,Sudan,2000.9166666666667,1
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.0,40
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.0833333333333,20
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.1666666666667,25
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.25,30
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.3333333333333,35
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.4166666666667,20
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.5,25
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.5833333333333,40
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.6666666666667,40
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.75,40
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.8333333333333,40
United Kingdom of Great Britain and Northern Ireland,Sudan,2000.9166666666667,35
USA (EOIR),Sudan,2000.0,3
USA (EOIR),Sudan,2000.0833333333333,10
USA (EOIR),Sudan,2000.1666666666667,11
USA (EOIR),Sudan,2000.25,9
USA (EOIR),Sudan,2000.3333333333333,7
USA (EOIR),Sudan,2000.4166666666667,3
USA (EOIR),Sudan,2000.5,5
USA (EOIR),Sudan,2000.5833333333333,3
USA (EOIR),Sudan,2000.6666666666667,9
USA (EOIR),Sudan,2000.75,6
USA (EOIR),Sudan,2000.8333333333333,4
USA (EOIR),Sudan,2000.9166666666667,6
USA (INS/DHS),Sudan,2000.0,53
USA (INS/DHS),Sudan,2000.0833333333333,41
USA (INS/DHS),Sudan,2000.1666666666667,55
USA (INS/DHS),Sudan,2000.25,46
USA (INS/DHS),Sudan,2000.3333333333333,45
USA (INS/DHS),Sudan,2000.4166666666667,38
USA (INS/DHS),Sudan,2000.5,32
USA (INS/DHS),Sudan,2000.5833333333333,71
USA (INS/DHS),Sudan,2000.6666666666667,45
USA (INS/DHS),Sudan,2000.75,34
USA (INS/DHS),Sudan,2000.8333333333333,58
USA (INS/DHS),Sudan,2000.9166666666667,49
Australia,Sudan,2001.0,2
Australia,Sudan,2001.0833333333333,2
Australia,Sudan,2001.3333333333333,2
Australia,Sudan,2001.4166666666667,1
Australia,Sudan,2001.5,1
Australia,Sudan,2001.75,1
Australia,Sudan,2001.9166666666667,1
Austria,Sudan,2001.0,5
Austria,Sudan,2001.0833333333333,5
Austria,Sudan,2001.1666666666667,3
Austria,Sudan,2001.25,1
Austria,Sudan,2001.3333333333333,4
Austria,Sudan,2001.4166666666667,3
Austria,Sudan,2001.5,11
Austria,Sudan,2001.5833333333333,7
Austria,Sudan,2001.6666666666667,10
Austria,Sudan,2001.75,8
Austria,Sudan,2001.8333333333333,12
Austria,Sudan,2001.9166666666667,11
Belgium,Sudan,2001.0,18
Belgium,Sudan,2001.0833333333333,5
Belgium,Sudan,2001.1666666666667,7
Belgium,Sudan,2001.25,7
Belgium,Sudan,2001.3333333333333,6
Belgium,Sudan,2001.4166666666667,17
Belgium,Sudan,2001.5,11
Belgium,Sudan,2001.5833333333333,12
Belgium,Sudan,2001.6666666666667,10
Belgium,Sudan,2001.75,15
Belgium,Sudan,2001.8333333333333,6
Belgium,Sudan,2001.9166666666667,10
Bulgaria,Sudan,2001.0833333333333,10
Bulgaria,Sudan,2001.1666666666667,7
Bulgaria,Sudan,2001.25,13
Bulgaria,Sudan,2001.3333333333333,6
Bulgaria,Sudan,2001.4166666666667,2
Bulgaria,Sudan,2001.6666666666667,3
Bulgaria,Sudan,2001.75,14
Bulgaria,Sudan,2001.8333333333333,3
Bulgaria,Sudan,2001.9166666666667,10
Canada,Sudan,2001.0,46
Canada,Sudan,2001.0833333333333,20
Canada,Sudan,2001.1666666666667,35
Canada,Sudan,2001.25,9
Canada,Sudan,2001.3333333333333,14
Canada,Sudan,2001.4166666666667,38
Canada,Sudan,2001.5,55
Canada,Sudan,2001.5833333333333,43
Canada,Sudan,2001.6666666666667,53
Canada,Sudan,2001.75,30
Canada,Sudan,2001.8333333333333,26
Canada,Sudan,2001.9166666666667,12
Cyprus,Sudan,2001.0,1
Cyprus,Sudan,2001.0833333333333,1
Czech Rep.,Sudan,2001.25,2
Czech Rep.,Sudan,2001.3333333333333,1
Czech Rep.,Sudan,2001.6666666666667,1
Czech Rep.,Sudan,2001.9166666666667,1
Denmark,Sudan,2001.0833333333333,1
Denmark,Sudan,2001.25,1
Denmark,Sudan,2001.3333333333333,1
Denmark,Sudan,2001.4166666666667,1
Denmark,Sudan,2001.5,3
Denmark,Sudan,2001.5833333333333,5
Denmark,Sudan,2001.6666666666667,6
Denmark,Sudan,2001.75,3
Denmark,Sudan,2001.8333333333333,4
Denmark,Sudan,2001.9166666666667,1
France,Sudan,2001.0,7
France,Sudan,2001.0833333333333,20
France,Sudan,2001.1666666666667,15
France,Sudan,2001.25,3
France,Sudan,2001.3333333333333,5
France,Sudan,2001.4166666666667,6
France,Sudan,2001.5,3
France,Sudan,2001.5833333333333,3
France,Sudan,2001.6666666666667,7
France,Sudan,2001.75,12
France,Sudan,2001.8333333333333,7
France,Sudan,2001.9166666666667,10
Germany,Sudan,2001.0,18
Germany,Sudan,2001.0833333333333,13
Germany,Sudan,2001.1666666666667,17
Germany,Sudan,2001.25,15
Germany,Sudan,2001.3333333333333,10
Germany,Sudan,2001.4166666666667,23
Germany,Sudan,2001.5,14
Germany,Sudan,2001.5833333333333,24
Germany,Sudan,2001.6666666666667,17
Germany,Sudan,2001.75,21
Germany,Sudan,2001.8333333333333,25
Germany,Sudan,2001.9166666666667,32
Greece,Sudan,2001.0,8
Greece,Sudan,2001.0833333333333,3
Greece,Sudan,2001.1666666666667,1
Greece,Sudan,2001.25,3
Greece,Sudan,2001.3333333333333,3
Greece,Sudan,2001.5,4
Greece,Sudan,2001.5833333333333,8
Greece,Sudan,2001.6666666666667,8
Greece,Sudan,2001.75,2
Greece,Sudan,2001.8333333333333,1
Greece,Sudan,2001.9166666666667,4
Hungary,Sudan,2001.0,17
Hungary,Sudan,2001.0833333333333,4
Hungary,Sudan,2001.1666666666667,8
Hungary,Sudan,2001.25,2
Hungary,Sudan,2001.3333333333333,1
Hungary,Sudan,2001.4166666666667,10
Hungary,Sudan,2001.5,1
Hungary,Sudan,2001.5833333333333,5
Hungary,Sudan,2001.6666666666667,6
Hungary,Sudan,2001.75,20
Hungary,Sudan,2001.8333333333333,1
Ireland,Sudan,2001.0,3
Ireland,Sudan,2001.0833333333333,1
Ireland,Sudan,2001.25,1
Ireland,Sudan,2001.3333333333333,3
Ireland,Sudan,2001.4166666666667,6
Ireland,Sudan,2001.5,3
Ireland,Sudan,2001.5833333333333,2
Ireland,Sudan,2001.75,4
Ireland,Sudan,2001.8333333333333,2
Ireland,Sudan,2001.9166666666667,1
Luxembourg,Sudan,2001.0,1
Netherlands,Sudan,2001.0,125
Netherlands,Sudan,2001.0833333333333,90
Netherlands,Sudan,2001.1666666666667,53
Netherlands,Sudan,2001.25,49
Netherlands,Sudan,2001.3333333333333,55
Netherlands,Sudan,2001.4166666666667,42
Netherlands,Sudan,2001.5,67
Netherlands,Sudan,2001.5833333333333,62
Netherlands,Sudan,2001.6666666666667,84
Netherlands,Sudan,2001.75,118
Netherlands,Sudan,2001.8333333333333,70
Netherlands,Sudan,2001.9166666666667,54
New Zealand,Sudan,2001.6666666666667,1
Norway,Sudan,2001.0,2
Norway,Sudan,2001.0833333333333,1
Norway,Sudan,2001.1666666666667,3
Norway,Sudan,2001.25,1
Norway,Sudan,2001.4166666666667,1
Norway,Sudan,2001.5,2
Norway,Sudan,2001.5833333333333,5
Norway,Sudan,2001.6666666666667,10
Norway,Sudan,2001.75,11
Norway,Sudan,2001.8333333333333,5
Norway,Sudan,2001.9166666666667,6
Poland,Sudan,2001.0,1
Poland,Sudan,2001.0833333333333,1
Poland,Sudan,2001.1666666666667,1
Poland,Sudan,2001.5833333333333,1
Poland,Sudan,2001.6666666666667,1
Poland,Sudan,2001.8333333333333,6
Romania,Sudan,2001.0,4
Romania,Sudan,2001.0833333333333,7
Romania,Sudan,2001.1666666666667,9
Romania,Sudan,2001.25,2
Romania,Sudan,2001.4166666666667,4
Romania,Sudan,2001.5,1
Romania,Sudan,2001.5833333333333,6
Romania,Sudan,2001.6666666666667,5
Romania,Sudan,2001.75,1
Romania,Sudan,2001.8333333333333,2
Romania,Sudan,2001.9166666666667,6
Slovakia,Sudan,2001.1666666666667,1
Slovakia,Sudan,2001.3333333333333,2
Slovakia,Sudan,2001.4166666666667,5
Slovakia,Sudan,2001.5,3
Slovakia,Sudan,2001.5833333333333,7
Slovakia,Sudan,2001.6666666666667,7
Slovakia,Sudan,2001.75,9
Slovakia,Sudan,2001.8333333333333,5
Slovakia,Sudan,2001.9166666666667,6
Slovenia,Sudan,2001.0,2
Slovenia,Sudan,2001.0833333333333,1
Slovenia,Sudan,2001.1666666666667,1
Slovenia,Sudan,2001.25,6
Slovenia,Sudan,2001.5833333333333,1
Spain,Sudan,2001.1666666666667,1
Spain,Sudan,2001.3333333333333,1
Spain,Sudan,2001.4166666666667,4
Spain,Sudan,2001.5833333333333,2
Spain,Sudan,2001.6666666666667,2
Spain,Sudan,2001.8333333333333,1
Spain,Sudan,2001.9166666666667,20
Sweden,Sudan,2001.0,1
Sweden,Sudan,2001.1666666666667,1
Sweden,Sudan,2001.3333333333333,4
Sweden,Sudan,2001.5833333333333,2
Sweden,Sudan,2001.6666666666667,2
Sweden,Sudan,2001.75,3
Sweden,Sudan,2001.8333333333333,1
Sweden,Sudan,2001.9166666666667,1
Switzerland,Sudan,2001.0,7
Switzerland,Sudan,2001.0833333333333,3
Switzerland,Sudan,2001.1666666666667,2
Switzerland,Sudan,2001.25,2
Switzerland,Sudan,2001.3333333333333,5
Switzerland,Sudan,2001.4166666666667,1
Switzerland,Sudan,2001.5,5
Switzerland,Sudan,2001.5833333333333,1
Switzerland,Sudan,2001.6666666666667,3
Switzerland,Sudan,2001.75,4
Switzerland,Sudan,2001.9166666666667,4
Turkey,Sudan,2001.1666666666667,2
Turkey,Sudan,2001.25,3
Turkey,Sudan,2001.4166666666667,2
Turkey,Sudan,2001.75,1
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.0,50
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.0833333333333,30
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.1666666666667,35
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.25,25
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.3333333333333,15
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.4166666666667,20
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.5,30
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.5833333333333,55
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.6666666666667,40
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.75,40
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.8333333333333,30
United Kingdom of Great Britain and Northern Ireland,Sudan,2001.9166666666667,15
USA (EOIR),Sudan,2001.0,8
USA (EOIR),Sudan,2001.0833333333333,6
USA (EOIR),Sudan,2001.1666666666667,3
USA (EOIR),Sudan,2001.25,12
USA (EOIR),Sudan,2001.3333333333333,19
USA (EOIR),Sudan,2001.4166666666667,10
USA (EOIR),Sudan,2001.5,9
USA (EOIR),Sudan,2001.5833333333333,9
USA (EOIR),Sudan,2001.6666666666667,13
USA (EOIR),Sudan,2001.75,12
USA (EOIR),Sudan,2001.8333333333333,11
USA (EOIR),Sudan,2001.9166666666667,9
USA (INS/DHS),Sudan,2001.0,75
USA (INS/DHS),Sudan,2001.0833333333333,45
USA (INS/DHS),Sudan,2001.1666666666667,48
USA (INS/DHS),Sudan,2001.25,29
USA (INS/DHS),Sudan,2001.3333333333333,47
USA (INS/DHS),Sudan,2001.4166666666667,50
USA (INS/DHS),Sudan,2001.5,49
USA (INS/DHS),Sudan,2001.5833333333333,62
USA (INS/DHS),Sudan,2001.6666666666667,86
USA (INS/DHS),Sudan,2001.75,55
USA (INS/DHS),Sudan,2001.8333333333333,69
USA (INS/DHS),Sudan,2001.9166666666667,67
Australia,Sudan,2002.3333333333333,1
Australia,Sudan,2002.75,1
Austria,Sudan,2002.0,4
Austria,Sudan,2002.0833333333333,1
Austria,Sudan,2002.1666666666667,5
Austria,Sudan,2002.25,9
Austria,Sudan,2002.3333333333333,8
Austria,Sudan,2002.4166666666667,2
Austria,Sudan,2002.5,13
Austria,Sudan,2002.5833333333333,12
Austria,Sudan,2002.6666666666667,30
Austria,Sudan,2002.75,38
Austria,Sudan,2002.8333333333333,19
Austria,Sudan,2002.9166666666667,23
Belgium,Sudan,2002.0,27
Belgium,Sudan,2002.0833333333333,21
Belgium,Sudan,2002.1666666666667,33
Belgium,Sudan,2002.25,37
Belgium,Sudan,2002.3333333333333,26
Belgium,Sudan,2002.4166666666667,36
Belgium,Sudan,2002.5,29
Belgium,Sudan,2002.5833333333333,25
Belgium,Sudan,2002.6666666666667,29
Belgium,Sudan,2002.75,25
Belgium,Sudan,2002.8333333333333,29
Belgium,Sudan,2002.9166666666667,37
Bulgaria,Sudan,2002.0,20
Bulgaria,Sudan,2002.0833333333333,15
Bulgaria,Sudan,2002.1666666666667,4
Bulgaria,Sudan,2002.25,15
Bulgaria,Sudan,2002.3333333333333,40
Bulgaria,Sudan,2002.4166666666667,12
Bulgaria,Sudan,2002.5,18
Bulgaria,Sudan,2002.5833333333333,8
Bulgaria,Sudan,2002.75,1
Canada,Sudan,2002.0,12
Canada,Sudan,2002.0833333333333,20
Canada,Sudan,2002.1666666666667,9
Canada,Sudan,2002.25,8
Canada,Sudan,2002.3333333333333,10
Canada,Sudan,2002.4166666666667,24
Canada,Sudan,2002.5,18
Canada,Sudan,2002.5833333333333,15
Canada,Sudan,2002.6666666666667,13
Canada,Sudan,2002.75,19
Canada,Sudan,2002.8333333333333,8
Canada,Sudan,2002.9166666666667,14
Cyprus,Sudan,2002.25,1
Cyprus,Sudan,2002.5,1
Czech Rep.,Sudan,2002.0,1
Czech Rep.,Sudan,2002.0833333333333,2
Czech Rep.,Sudan,2002.4166666666667,1
Czech Rep.,Sudan,2002.9166666666667,2
Denmark,Sudan,2002.0,3
Denmark,Sudan,2002.0833333333333,1
Denmark,Sudan,2002.1666666666667,5
Denmark,Sudan,2002.25,1
Denmark,Sudan,2002.3333333333333,4
Denmark,Sudan,2002.4166666666667,3
Denmark,Sudan,2002.5,2
