Origin,Timestamp,Value
Uganda,2003.583333333154,148
Tanzania,2003.583333333154,0
Zambia,2003.583333333154,0
Zimbabwe,2003.583333333154,548
Cabo Verde,2003.6666666664842,5
Central African Rep.,2003.6666666664842,66
Burundi,2003.6666666664842,433
Congo,2003.6666666664842,418
Djibouti,2003.6666666664842,43
Ehtiopia,2003.6666666664842,0
Gambia,2003.6666666664842,96
Guinea,2003.6666666664842,537
Kenya,2003.6666666664842,60
Lesotho,2003.6666666664842,0
Liberia,2003.6666666664842,745
Madagascar,2003.6666666664842,51
Malawi,2003.6666666664842,55
Mali,2003.6666666664842,238
Mauritania,2003.6666666664842,447
Mozambique,2003.6666666664842,3
Niger,2003.6666666664842,64
Nigeria,2003.6666666664842,2205
Rwanda,2003.6666666664842,270
Senegal,2003.6666666664842,110
Somalia,2003.6666666664842,2968
South Sudan,2003.6666666664842,0
Sudan,2003.6666666664842,675
Uganda,2003.6666666664842,147
Tanzania,2003.6666666664842,0
Zambia,2003.6666666664842,1
Zimbabwe,2003.6666666664842,641
Cabo Verde,2003.7499999998142,1
Central African Rep.,2003.7499999998142,71
Burundi,2003.7499999998142,380
Congo,2003.7499999998142,420
Djibouti,2003.7499999998142,33
Ehtiopia,2003.7499999998142,0
Gambia,2003.7499999998142,103
Guinea,2003.7499999998142,580
Kenya,2003.7499999998142,56
Lesotho,2003.7499999998142,0
Liberia,2003.7499999998142,676
Madagascar,2003.7499999998142,66
Malawi,2003.7499999998142,40
Mali,2003.7499999998142,222
Mauritania,2003.7499999998142,451
Mozambique,2003.7499999998142,1
Niger,2003.7499999998142,72
Nigeria,2003.7499999998142,2042
Rwanda,2003.7499999998142,233
Senegal,2003.7499999998142,98
Somalia,2003.7499999998142,2409
South Sudan,2003.7499999998142,0
Sudan,2003.7499999998142,598
Uganda,2003.7499999998142,131
Tanzania,2003.7499999998142,0
Zambia,2003.7499999998142,2
Zimbabwe,2003.7499999998142,619
Cabo Verde,2003.8333333331443,3
Central African Rep.,2003.8333333331443,61
Burundi,2003.8333333331443,321
Congo,2003.8333333331443,426
Djibouti,2003.8333333331443,26
Ehtiopia,2003.8333333331443,0
Gambia,2003.8333333331443,99
Guinea,2003.8333333331443,587
Kenya,2003.8333333331443,47
Lesotho,2003.8333333331443,0
Liberia,2003.8333333331443,672
Madagascar,2003.8333333331443,68
Malawi,2003.8333333331443,31
Mali,2003.8333333331443,246
Mauritania,2003.8333333331443,488
Mozambique,2003.8333333331443,7
Niger,2003.8333333331443,60
Nigeria,2003.8333333331443,1864
Rwanda,2003.8333333331443,206
Senegal,2003.8333333331443,80
Somalia,2003.8333333331443,2433
South Sudan,2003.8333333331443,0
Sudan,2003.8333333331443,596
Uganda,2003.8333333331443,132
Tanzania,2003.8333333331443,0
Zambia,2003.8333333331443,4
Zimbabwe,2003.8333333331443,578
Cabo Verde,2003.9166666664744,3
Central African Rep.,2003.9166666664744,64
Burundi,2003.9166666664744,311
Congo,2003.9166666664744,393
Djibouti,2003.9166666664744,29
Ehtiopia,2003.9166666664744,0
Gambia,2003.9166666664744,85
Guinea,2003.9166666664744,626
Kenya,2003.9166666664744,52
Lesotho,2003.9166666664744,1
Liberia,2003.9166666664744,562
Madagascar,2003.9166666664744,48
Malawi,2003.9166666664744,36
Mali,2003.9166666664744,211
Mauritania,2003.9166666664744,430
Mozambique,2003.9166666664744,9
Niger,2003.9166666664744,61
Nigeria,2003.9166666664744,1878
Rwanda,2003.9166666664744,242
Senegal,2003.9166666664744,65
Somalia,2003.9166666664744,2373
South Sudan,2003.9166666664744,0
Sudan,2003.9166666664744,539
Uganda,2003.9166666664744,135
Tanzania,2003.9166666664744,0
Zambia,2003.9166666664744,6
Zimbabwe,2003.9166666664744,565
Cabo Verde,2003.9999999998045,1
Central African Rep.,2003.9999999998045,71
Burundi,2003.9999999998045,303
Congo,2003.9999999998045,370
Djibouti,2003.9999999998045,23
Ehtiopia,2003.9999999998045,0
Gambia,2003.9999999998045,87
Guinea,2003.9999999998045,607
Kenya,2003.9999999998045,57
Lesotho,2003.9999999998045,1
Liberia,2003.9999999998045,469
Madagascar,2003.9999999998045,46
Malawi,2003.9999999998045,31
Mali,2003.9999999998045,201
Mauritania,2003.9999999998045,355
Mozambique,2003.9999999998045,4
Niger,2003.9999999998045,62
Nigeria,2003.9999999998045,1930
Rwanda,2003.9999999998045,226
Senegal,2003.9999999998045,66
Somalia,2003.9999999998045,1853
South Sudan,2003.9999999998045,0
Sudan,2003.9999999998045,385
Uganda,2003.9999999998045,126
Tanzania,2003.9999999998045,0
Zambia,2003.9999999998045,9
Zimbabwe,2003.9999999998045,514
Cabo Verde,2004.0833333331345,4
Central African Rep.,2004.0833333331345,61
Burundi,2004.0833333331345,278
Congo,2004.0833333331345,388
Djibouti,2004.0833333331345,12
Ehtiopia,2004.0833333331345,0
Gambia,2004.0833333331345,108
Guinea,2004.0833333331345,570
Kenya,2004.0833333331345,58
Lesotho,2004.0833333331345,0
Liberia,2004.0833333331345,482
Madagascar,2004.0833333331345,62
Malawi,2004.0833333331345,32
Mali,2004.0833333331345,255
Mauritania,2004.0833333331345,368
Mozambique,2004.0833333331345,1
Niger,2004.0833333331345,62
Nigeria,2004.0833333331345,2178
Rwanda,2004.0833333331345,201
Senegal,2004.0833333331345,67
Somalia,2004.0833333331345,1648
South Sudan,2004.0833333331345,0
Sudan,2004.0833333331345,400
Uganda,2004.0833333331345,176
Tanzania,2004.0833333331345,0
Zambia,2004.0833333331345,8
Zimbabwe,2004.0833333331345,525
Cabo Verde,2004.1666666664646,6
Central African Rep.,2004.1666666664646,41
Burundi,2004.1666666664646,243
Congo,2004.1666666664646,324
Djibouti,2004.1666666664646,11
Ehtiopia,2004.1666666664646,0
Gambia,2004.1666666664646,115
Guinea,2004.1666666664646,532
Kenya,2004.1666666664646,60
Lesotho,2004.1666666664646,0
Liberia,2004.1666666664646,459
Madagascar,2004.1666666664646,57
Malawi,2004.1666666664646,36
Mali,2004.1666666664646,246
Mauritania,2004.1666666664646,390
Mozambique,2004.1666666664646,1
Niger,2004.1666666664646,65
Nigeria,2004.1666666664646,2211
Rwanda,2004.1666666664646,172
Senegal,2004.1666666664646,61
Somalia,2004.1666666664646,1629
South Sudan,2004.1666666664646,0
Sudan,2004.1666666664646,475
Uganda,2004.1666666664646,174
Tanzania,2004.1666666664646,0
Zambia,2004.1666666664646,3
Zimbabwe,2004.1666666664646,504
Cabo Verde,2004.2499999997947,5
Central African Rep.,2004.2499999997947,37
Burundi,2004.2499999997947,220
Congo,2004.2499999997947,262
Djibouti,2004.2499999997947,23
Ehtiopia,2004.2499999997947,0
Gambia,2004.2499999997947,106
Guinea,2004.2499999997947,484
Kenya,2004.2499999997947,65
Lesotho,2004.2499999997947,4
Liberia,2004.2499999997947,383
Madagascar,2004.2499999997947,57
Malawi,2004.2499999997947,35
Mali,2004.2499999997947,204
Mauritania,2004.2499999997947,350
Mozambique,2004.2499999997947,1
Niger,2004.2499999997947,47
Nigeria,2004.2499999997947,1989
Rwanda,2004.2499999997947,184
Senegal,2004.2499999997947,68
Somalia,2004.2499999997947,1354
South Sudan,2004.2499999997947,0
Sudan,2004.2499999997947,469
Uganda,2004.2499999997947,122
Tanzania,2004.2499999997947,0
Zambia,2004.2499999997947,5
Zimbabwe,2004.2499999997947,473
Cabo Verde,2004.3333333331248,6
Central African Rep.,2004.3333333331248,30
Burundi,2004.3333333331248,226
Congo,2004.3333333331248,260
Djibouti,2004.3333333331248,22
Ehtiopia,2004.3333333331248,0
Gambia,2004.3333333331248,94
Guinea,2004.3333333331248,500
Kenya,2004.3333333331248,58
Lesotho,2004.3333333331248,4
Liberia,2004.3333333331248,310
Madagascar,2004.3333333331248,72
Malawi,2004.3333333331248,27
Mali,2004.3333333331248,198
Mauritania,2004.3333333331248,315
Mozambique,2004.3333333331248,0
Niger,2004.3333333331248,45
Nigeria,2004.3333333331248,1942
Rwanda,2004.3333333331248,187
Senegal,2004.3333333331248,65
Somalia,2004.3333333331248,1239
South Sudan,2004.3333333331248,0
Sudan,2004.3333333331248,454
Uganda,2004.3333333331248,115
Tanzania,2004.3333333331248,0
Zambia,2004.3333333331248,4
Zimbabwe,2004.3333333331248,463
Cabo Verde,2004.4166666664548,6
Central African Rep.,2004.4166666664548,34
Burundi,2004.4166666664548,242
Congo,2004.4166666664548,281
Djibouti,2004.4166666664548,28
Ehtiopia,2004.4166666664548,0
Gambia,2004.4166666664548,99
Guinea,2004.4166666664548,524
Kenya,2004.4166666664548,57
Lesotho,2004.4166666664548,0
Liberia,2004.4166666664548,297
Madagascar,2004.4166666664548,55
Malawi,2004.4166666664548,27
Mali,2004.4166666664548,232
Mauritania,2004.4166666664548,298
Mozambique,2004.4166666664548,2
Niger,2004.4166666664548,52
Nigeria,2004.4166666664548,2074
Rwanda,2004.4166666664548,149
Senegal,2004.4166666664548,63
Somalia,2004.4166666664548,1377
South Sudan,2004.4166666664548,0
Sudan,2004.4166666664548,531
Uganda,2004.4166666664548,108
Tanzania,2004.4166666664548,0
Zambia,2004.4166666664548,4
Zimbabwe,2004.4166666664548,434
Cabo Verde,2004.499999999785,4
Central African Rep.,2004.499999999785,46
Burundi,2004.499999999785,283
Congo,2004.499999999785,305
Djibouti,2004.499999999785,47
Ehtiopia,2004.499999999785,0
Gambia,2004.499999999785,113
Guinea,2004.499999999785,505
Kenya,2004.499999999785,60
Lesotho,2004.499999999785,0
Liberia,2004.499999999785,295
Madagascar,2004.499999999785,45
Malawi,2004.499999999785,38
Mali,2004.499999999785,211
Mauritania,2004.499999999785,289
Mozambique,2004.499999999785,3
Niger,2004.499999999785,42
Nigeria,2004.499999999785,1982
Rwanda,2004.499999999785,176
Senegal,2004.499999999785,49
Somalia,2004.499999999785,1561
South Sudan,2004.499999999785,0
Sudan,2004.499999999785,565
Uganda,2004.499999999785,100
Tanzania,2004.499999999785,0
Zambia,2004.499999999785,5
Zimbabwe,2004.499999999785,468
Cabo Verde,2004.583333333115,4
Central African Rep.,2004.583333333115,42
Burundi,2004.583333333115,329
Congo,2004.583333333115,329
Djibouti,2004.583333333115,40
Ehtiopia,2004.583333333115,0
Gambia,2004.583333333115,137
Guinea,2004.583333333115,481
Kenya,2004.583333333115,52
Lesotho,2004.583333333115,0
Liberia,2004.583333333115,298
Madagascar,2004.583333333115,45
Malawi,2004.583333333115,36
Mali,2004.583333333115,186
Mauritania,2004.583333333115,313
Mozambique,2004.583333333115,2
Niger,2004.583333333115,39
Nigeria,2004.583333333115,1791
Rwanda,2004.583333333115,192
Senegal,2004.583333333115,42
Somalia,2004.583333333115,1597
South Sudan,2004.583333333115,0
Sudan,2004.583333333115,673
Uganda,2004.583333333115,100
Tanzania,2004.583333333115,0
Zambia,2004.583333333115,1
Zimbabwe,2004.583333333115,504
Cabo Verde,2004.666666666445,2
Central African Rep.,2004.666666666445,31
Burundi,2004.666666666445,344
Congo,2004.666666666445,370
Djibouti,2004.666666666445,24
Ehtiopia,2004.666666666445,0
Gambia,2004.666666666445,157
Guinea,2004.666666666445,560
Kenya,2004.666666666445,48
Lesotho,2004.666666666445,0
Liberia,2004.666666666445,276
Madagascar,2004.666666666445,55
Malawi,2004.666666666445,36
Mali,2004.666666666445,274
Mauritania,2004.666666666445,293
Mozambique,2004.666666666445,1
Niger,2004.666666666445,60
Nigeria,2004.666666666445,1655
Rwanda,2004.666666666445,221
Senegal,2004.666666666445,41
Somalia,2004.666666666445,1435
South Sudan,2004.666666666445,0
Sudan,2004.666666666445,726
Uganda,2004.666666666445,95
Tanzania,2004.666666666445,0
Zambia,2004.666666666445,0
Zimbabwe,2004.666666666445,508
Cabo Verde,2004.7499999997751,3
Central African Rep.,2004.7499999997751,42
Burundi,2004.7499999997751,319
Congo,2004.7499999997751,367
Djibouti,2004.7499999997751,15
Ehtiopia,2004.7499999997751,0
Gambia,2004.7499999997751,126
Guinea,2004.7499999997751,585
Kenya,2004.7499999997751,39
Lesotho,2004.7499999997751,0
Liberia,2004.7499999997751,226
Madagascar,2004.7499999997751,66
Malawi,2004.7499999997751,43
Mali,2004.7499999997751,265
Mauritania,2004.7499999997751,240
Mozambique,2004.7499999997751,4
Niger,2004.7499999997751,66
Nigeria,2004.7499999997751,1490
Rwanda,2004.7499999997751,225
Senegal,2004.7499999997751,42
Somalia,2004.7499999997751,1211
South Sudan,2004.7499999997751,0
Sudan,2004.7499999997751,678
Uganda,2004.7499999997751,83
Tanzania,2004.7499999997751,0
Zambia,2004.7499999997751,4
Zimbabwe,2004.7499999997751,478
Cabo Verde,2004.8333333331052,3
Central African Rep.,2004.8333333331052,52
Burundi,2004.8333333331052,286
Congo,2004.8333333331052,374
Djibouti,2004.8333333331052,24
Ehtiopia,2004.8333333331052,0
Gambia,2004.8333333331052,104
Guinea,2004.8333333331052,549
Kenya,2004.8333333331052,39
Lesotho,2004.8333333331052,0
Liberia,2004.8333333331052,220
Madagascar,2004.8333333331052,56
Malawi,2004.8333333331052,36
Mali,2004.8333333331052,186
Mauritania,2004.8333333331052,256
Mozambique,2004.8333333331052,12
Niger,2004.8333333331052,54
Nigeria,2004.8333333331052,1484
Rwanda,2004.8333333331052,195
Senegal,2004.8333333331052,65
Somalia,2004.8333333331052,1165
South Sudan,2004.8333333331052,0
Sudan,2004.8333333331052,707
Uganda,2004.8333333331052,80
Tanzania,2004.8333333331052,0
Zambia,2004.8333333331052,5
Zimbabwe,2004.8333333331052,378
Cabo Verde,2004.9166666664353,4
Central African Rep.,2004.9166666664353,35
Burundi,2004.9166666664353,288
Congo,2004.9166666664353,356
Djibouti,2004.9166666664353,19
Ehtiopia,2004.9166666664353,0
Gambia,2004.9166666664353,112
Guinea,2004.9166666664353,544
Kenya,2004.9166666664353,50
Lesotho,2004.9166666664353,0
Liberia,2004.9166666664353,209
Madagascar,2004.9166666664353,39
Malawi,2004.9166666664353,26
Mali,2004.9166666664353,190
Mauritania,2004.9166666664353,295
Mozambique,2004.9166666664353,8
Niger,2004.9166666664353,58
Nigeria,2004.9166666664353,1445
Rwanda,2004.9166666664353,210
Senegal,2004.9166666664353,70
Somalia,2004.9166666664353,1269
South Sudan,2004.9166666664353,0
Sudan,2004.9166666664353,628
Uganda,2004.9166666664353,89
Tanzania,2004.9166666664353,0
Zambia,2004.9166666664353,3
Zimbabwe,2004.9166666664353,276
Cabo Verde,2004.9999999997654,6
Central African Rep.,2004.9999999997654,33
Burundi,2004.9999999997654,254
Congo,2004.9999999997654,310
Djibouti,2004.9999999997654,7
Ehtiopia,2004.9999999997654,0
Gambia,2004.9999999997654,106
Guinea,2004.9999999997654,571
Kenya,2004.9999999997654,61
Lesotho,2004.9999999997654,0
Liberia,2004.9999999997654,199
Madagascar,2004.9999999997654,31
Malawi,2004.9999999997654,29
Mali,2004.9999999997654,215
Mauritania,2004.9999999997654,262
Mozambique,2004.9999999997654,1
Niger,2004.9999999997654,49
Nigeria,2004.9999999997654,1383
Rwanda,2004.9999999997654,200
Senegal,2004.9999999997654,54
Somalia,2004.9999999997654,1191
South Sudan,2004.9999999997654,0
Sudan,2004.9999999997654,525
Uganda,2004.9999999997654,76
Tanzania,2004.9999999997654,0
Zambia,2004.9999999997654,7
Zimbabwe,2004.9999999997654,224
Cabo Verde,2005.0833333330954,6
Central African Rep.,2005.0833333330954,38
Burundi,2005.0833333330954,197
Congo,2005.0833333330954,319
Djibouti,2005.0833333330954,10
Ehtiopia,2005.0833333330954,0
Gambia,2005.0833333330954,85
Guinea,2005.0833333330954,629
Kenya,2005.0833333330954,48
Lesotho,2005.0833333330954,0
Liberia,2005.0833333330954,196
Madagascar,2005.0833333330954,51
Malawi,2005.0833333330954,33
Mali,2005.0833333330954,300
Mauritania,2005.0833333330954,246
Mozambique,2005.0833333330954,5
Niger,2005.0833333330954,43
Nigeria,2005.0833333330954,1496
Rwanda,2005.0833333330954,188
Senegal,2005.0833333330954,54
Somalia,2005.0833333330954,1130
South Sudan,2005.0833333330954,0
Sudan,2005.0833333330954,497
Uganda,2005.0833333330954,73
Tanzania,2005.0833333330954,0
Zambia,2005.0833333330954,6
Zimbabwe,2005.0833333330954,217
Cabo Verde,2005.1666666664255,5
Central African Rep.,2005.1666666664255,20
Burundi,2005.1666666664255,189
Congo,2005.1666666664255,300
Djibouti,2005.1666666664255,9
Ehtiopia,2005.1666666664255,0
Gambia,2005.1666666664255,96
Guinea,2005.1666666664255,574
Kenya,2005.1666666664255,39
Lesotho,2005.1666666664255,1
Liberia,2005.1666666664255,180
Madagascar,2005.1666666664255,52
Malawi,2005.1666666664255,27
Mali,2005.1666666664255,292
Mauritania,2005.1666666664255,274
Mozambique,2005.1666666664255,6
Niger,2005.1666666664255,52
Nigeria,2005.1666666664255,1397
Rwanda,2005.1666666664255,190
Senegal,2005.1666666664255,53
Somalia,2005.1666666664255,1092
South Sudan,2005.1666666664255,0
Sudan,2005.1666666664255,472
Uganda,2005.1666666664255,79
Tanzania,2005.1666666664255,0
Zambia,2005.1666666664255,1
Zimbabwe,2005.1666666664255,223
Cabo Verde,2005.2499999997556,3
Central African Rep.,2005.2499999997556,17
Burundi,2005.2499999997556,193
Congo,2005.2499999997556,264
Djibouti,2005.2499999997556,8
Ehtiopia,2005.2499999997556,0
Gambia,2005.2499999997556,101
Guinea,2005.2499999997556,434
Kenya,2005.2499999997556,47
Lesotho,2005.2499999997556,1
Liberia,2005.2499999997556,189
Madagascar,2005.2499999997556,43
Malawi,2005.2499999997556,27
Mali,2005.2499999997556,189
Mauritania,2005.2499999997556,264
Mozambique,2005.2499999997556,4
Niger,2005.2499999997556,44
Nigeria,2005.2499999997556,1123
Rwanda,2005.2499999997556,192
Senegal,2005.2499999997556,44
Somalia,2005.2499999997556,988
South Sudan,2005.2499999997556,0
Sudan,2005.2499999997556,459
Uganda,2005.2499999997556,74
Tanzania,2005.2499999997556,0
Zambia,2005.2499999997556,0
Zimbabwe,2005.2499999997556,171
Cabo Verde,2005.3333333330856,2
Central African Rep.,2005.3333333330856,25
Burundi,2005.3333333330856,195
Congo,2005.3333333330856,245
Djibouti,2005.3333333330856,5
Ehtiopia,2005.3333333330856,0
Gambia,2005.3333333330856,89
Guinea,2005.3333333330856,396
Kenya,2005.3333333330856,44
Lesotho,2005.3333333330856,1
Liberia,2005.3333333330856,176
Madagascar,2005.3333333330856,40
Malawi,2005.3333333330856,31
Mali,2005.3333333330856,149
Mauritania,2005.3333333330856,255
Mozambique,2005.3333333330856,4
Niger,2005.3333333330856,32
Nigeria,2005.3333333330856,1176
Rwanda,2005.3333333330856,186
Senegal,2005.3333333330856,50
Somalia,2005.3333333330856,1029
South Sudan,2005.3333333330856,0
Sudan,2005.3333333330856,458
Uganda,2005.3333333330856,81
Tanzania,2005.3333333330856,0
Zambia,2005.3333333330856,7
Zimbabwe,2005.3333333330856,157
Cabo Verde,2005.4166666664157,1
Central African Rep.,2005.4166666664157,27
Burundi,2005.4166666664157,226
Congo,2005.4166666664157,250
Djibouti,2005.4166666664157,3
Ehtiopia,2005.4166666664157,0
Gambia,2005.4166666664157,88
Guinea,2005.4166666664157,416
Kenya,2005.4166666664157,47
Lesotho,2005.4166666664157,1
Liberia,2005.4166666664157,127
Madagascar,2005.4166666664157,42
Malawi,2005.4166666664157,29
Mali,2005.4166666664157,131
Mauritania,2005.4166666664157,245
Mozambique,2005.4166666664157,3
Niger,2005.4166666664157,28
Nigeria,2005.4166666664157,1182
Rwanda,2005.4166666664157,191
Senegal,2005.4166666664157,44
Somalia,2005.4166666664157,1143
South Sudan,2005.4166666664157,0
Sudan,2005.4166666664157,474
Uganda,2005.4166666664157,84
Tanzania,2005.4166666664157,0
Zambia,2005.4166666664157,9
Zimbabwe,2005.4166666664157,201
Cabo Verde,2005.4999999997458,1
Central African Rep.,2005.4999999997458,26
Burundi,2005.4999999997458,309
Congo,2005.4999999997458,229
Djibouti,2005.4999999997458,9
Ehtiopia,2005.4999999997458,0
Gambia,2005.4999999997458,73
Guinea,2005.4999999997458,422
Kenya,2005.4999999997458,56
Lesotho,2005.4999999997458,0
Liberia,2005.4999999997458,115
Madagascar,2005.4999999997458,52
Malawi,2005.4999999997458,26
Mali,2005.4999999997458,84
Mauritania,2005.4999999997458,203
Mozambique,2005.4999999997458,1
Niger,2005.4999999997458,31
Nigeria,2005.4999999997458,1109
Rwanda,2005.4999999997458,217
Senegal,2005.4999999997458,32
Somalia,2005.4999999997458,1246
South Sudan,2005.4999999997458,0
Sudan,2005.4999999997458,530
Uganda,2005.4999999997458,75
Tanzania,2005.4999999997458,0
Zambia,2005.4999999997458,7
Zimbabwe,2005.4999999997458,265
Cabo Verde,2005.5833333330759,1
Central African Rep.,2005.5833333330759,20
Burundi,2005.5833333330759,313
Congo,2005.5833333330759,224
Djibouti,2005.5833333330759,15
Ehtiopia,2005.5833333330759,0
Gambia,2005.5833333330759,59
Guinea,2005.5833333330759,417
Kenya,2005.5833333330759,62
Lesotho,2005.5833333330759,0
Liberia,2005.5833333330759,110
Madagascar,2005.5833333330759,52
Malawi,2005.5833333330759,24
Mali,2005.5833333330759,69
Mauritania,2005.5833333330759,180
Mozambique,2005.5833333330759,1
Niger,2005.5833333330759,41
Nigeria,2005.5833333330759,1124
Rwanda,2005.5833333330759,279
Senegal,2005.5833333330759,31
Somalia,2005.5833333330759,1426
South Sudan,2005.5833333330759,0
Sudan,2005.5833333330759,602
Uganda,2005.5833333330759,79
Tanzania,2005.5833333330759,0
Zambia,2005.5833333330759,7
Zimbabwe,2005.5833333330759,284
Cabo Verde,2005.666666666406,1
Central African Rep.,2005.666666666406,24
Burundi,2005.666666666406,250
Congo,2005.666666666406,257
Djibouti,2005.666666666406,12
Ehtiopia,2005.666666666406,0
Gambia,2005.666666666406,72
Guinea,2005.666666666406,400
Kenya,2005.666666666406,69
Lesotho,2005.666666666406,1
Liberia,2005.666666666406,115
Madagascar,2005.666666666406,51
Malawi,2005.666666666406,31
Mali,2005.666666666406,138
Mauritania,2005.666666666406,158
Mozambique,2005.666666666406,6
Niger,2005.666666666406,46
Nigeria,2005.666666666406,1094
Rwanda,2005.666666666406,293
Senegal,2005.666666666406,26
Somalia,2005.666666666406,1486
South Sudan,2005.666666666406,0
Sudan,2005.666666666406,538
Uganda,2005.666666666406,67
Tanzania,2005.666666666406,0
Zambia,2005.666666666406,5
Zimbabwe,2005.666666666406,277
Cabo Verde,2005.749999999736,0
Central African Rep.,2005.749999999736,44
Burundi,2005.749999999736,200
Congo,2005.749999999736,258
Djibouti,2005.749999999736,7
Ehtiopia,2005.749999999736,0
Gambia,2005.749999999736,93
Guinea,2005.749999999736,438
Kenya,2005.749999999736,53
Lesotho,2005.749999999736,1
Liberia,2005.749999999736,164
Madagascar,2005.749999999736,36
Malawi,2005.749999999736,40
Mali,2005.749999999736,145
Mauritania,2005.749999999736,127
Mozambique,2005.749999999736,7
Niger,2005.749999999736,44
Nigeria,2005.749999999736,1144
Rwanda,2005.749999999736,232
Senegal,2005.749999999736,30
Somalia,2005.749999999736,1370
South Sudan,2005.749999999736,0
Sudan,2005.749999999736,521
Uganda,2005.749999999736,49
Tanzania,2005.749999999736,0
Zambia,2005.749999999736,6
Zimbabwe,2005.749999999736,366
Cabo Verde,2005.833333333066,0
Central African Rep.,2005.833333333066,40
Burundi,2005.833333333066,155
Congo,2005.833333333066,265
Djibouti,2005.833333333066,7
Ehtiopia,2005.833333333066,0
Gambia,2005.833333333066,86
Guinea,2005.833333333066,452
Kenya,2005.833333333066,32
Lesotho,2005.833333333066,0
Liberia,2005.833333333066,171
Madagascar,2005.833333333066,31
Malawi,2005.833333333066,38
Mali,2005.833333333066,81
Mauritania,2005.833333333066,141
Mozambique,2005.833333333066,4
Niger,2005.833333333066,39
Nigeria,2005.833333333066,1139
Rwanda,2005.833333333066,197
Senegal,2005.833333333066,31
Somalia,2005.833333333066,1174
South Sudan,2005.833333333066,0
Sudan,2005.833333333066,557
Uganda,2005.833333333066,60
Tanzania,2005.833333333066,0
Zambia,2005.833333333066,4
Zimbabwe,2005.833333333066,411
Cabo Verde,2005.9166666663962,0
Central African Rep.,2005.9166666663962,38
Burundi,2005.9166666663962,153
Congo,2005.9166666663962,270
Djibouti,2005.9166666663962,11
Ehtiopia,2005.9166666663962,0
Gambia,2005.9166666663962,70
Guinea,2005.9166666663962,419
Kenya,2005.9166666663962,45
Lesotho,2005.9166666663962,0
Liberia,2005.9166666663962,128
Madagascar,2005.9166666663962,35
Malawi,2005.9166666663962,34
Mali,2005.9166666663962,60
Mauritania,2005.9166666663962,163
Mozambique,2005.9166666663962,2
Niger,2005.9166666663962,41
Nigeria,2005.9166666663962,1069
Rwanda,2005.9166666663962,173
Senegal,2005.9166666663962,23
Somalia,2005.9166666663962,1154
South Sudan,2005.9166666663962,0
Sudan,2005.9166666663962,480
Uganda,2005.9166666663962,65
Tanzania,2005.9166666663962,0
Zambia,2005.9166666663962,1
Zimbabwe,2005.9166666663962,561
Cabo Verde,2005.9999999997262,1
Central African Rep.,2005.9999999997262,58
Burundi,2005.9999999997262,153
Congo,2005.9999999997262,274
Djibouti,2005.9999999997262,10
Ehtiopia,2005.9999999997262,0
Gambia,2005.9999999997262,61
Guinea,2005.9999999997262,381
Kenya,2005.9999999997262,53
Lesotho,2005.9999999997262,0
Liberia,2005.9999999997262,92
Madagascar,2005.9999999997262,25
Malawi,2005.9999999997262,25
Mali,2005.9999999997262,55
Mauritania,2005.9999999997262,141
Mozambique,2005.9999999997262,0
Niger,2005.9999999997262,40
Nigeria,2005.9999999997262,1026
Rwanda,2005.9999999997262,169
Senegal,2005.9999999997262,26
Somalia,2005.9999999997262,1167
South Sudan,2005.9999999997262,0
Sudan,2005.9999999997262,429
Uganda,2005.9999999997262,71
Tanzania,2005.9999999997262,0
Zambia,2005.9999999997262,2
Zimbabwe,2005.9999999997262,686
Cabo Verde,2006.0833333330563,1
Central African Rep.,2006.0833333330563,60
Burundi,2006.0833333330563,173
Congo,2006.0833333330563,268
Djibouti,2006.0833333330563,6
Ehtiopia,2006.0833333330563,0
Gambia,2006.0833333330563,75
Guinea,2006.0833333330563,340
Kenya,2006.0833333330563,53
Lesotho,2006.0833333330563,0
Liberia,2006.0833333330563,81
Madagascar,2006.0833333330563,37
Malawi,2006.0833333330563,17
Mali,2006.0833333330563,51
Mauritania,2006.0833333330563,128
Mozambique,2006.0833333330563,0
Niger,2006.0833333330563,29
Nigeria,2006.0833333330563,1055
Rwanda,2006.0833333330563,167
Senegal,2006.0833333330563,27
Somalia,2006.0833333330563,1105
South Sudan,2006.0833333330563,0
Sudan,2006.0833333330563,501
Uganda,2006.0833333330563,78
Tanzania,2006.0833333330563,0
Zambia,2006.0833333330563,8
Zimbabwe,2006.0833333330563,657
Cabo Verde,2006.1666666663864,0
Central African Rep.,2006.1666666663864,42
Burundi,2006.1666666663864,236
Congo,2006.1666666663864,229
Djibouti,2006.1666666663864,5
Ehtiopia,2006.1666666663864,0
Gambia,2006.1666666663864,78
Guinea,2006.1666666663864,321
Kenya,2006.1666666663864,57
Lesotho,2006.1666666663864,0
Liberia,2006.1666666663864,80
Madagascar,2006.1666666663864,41
Malawi,2006.1666666663864,9
Mali,2006.1666666663864,46
Mauritania,2006.1666666663864,128
Mozambique,2006.1666666663864,3
Niger,2006.1666666663864,34
Nigeria,2006.1666666663864,967
Rwanda,2006.1666666663864,135
Senegal,2006.1666666663864,24
Somalia,2006.1666666663864,1043
South Sudan,2006.1666666663864,0
Sudan,2006.1666666663864,496
Uganda,2006.1666666663864,77
Tanzania,2006.1666666663864,0
Zambia,2006.1666666663864,8
Zimbabwe,2006.1666666663864,537
Cabo Verde,2006.2499999997165,0
Central African Rep.,2006.2499999997165,33
Burundi,2006.2499999997165,235
Congo,2006.2499999997165,192
