Country of residence,Origin,YearMonth,Values
United Kingdom of Great Britain and Northern Ireland,Lebanon,2014.5833333333333,12
United Kingdom of Great Britain and Northern Ireland,Lebanon,2014.6666666666667,9
United Kingdom of Great Britain and Northern Ireland,Lebanon,2014.75,7
United Kingdom of Great Britain and Northern Ireland,Lebanon,2014.8333333333333,8
United Kingdom of Great Britain and Northern Ireland,Lebanon,2014.9166666666667,7
USA (EOIR),Lebanon,2014.9166666666667,5
USA (INS/DHS),Lebanon,2014.0,12
USA (INS/DHS),Lebanon,2014.0833333333333,8
USA (INS/DHS),Lebanon,2014.1666666666667,15
USA (INS/DHS),Lebanon,2014.25,9
USA (INS/DHS),Lebanon,2014.3333333333333,9
USA (INS/DHS),Lebanon,2014.4166666666667,9
USA (INS/DHS),Lebanon,2014.5,6
USA (INS/DHS),Lebanon,2014.5833333333333,7
USA (INS/DHS),Lebanon,2014.6666666666667,21
USA (INS/DHS),Lebanon,2014.75,7
USA (INS/DHS),Lebanon,2014.8333333333333,11
USA (INS/DHS),Lebanon,2014.9166666666667,6
Australia,Lebanon,2015.0,6
Australia,Lebanon,2015.0833333333333,8
Australia,Lebanon,2015.1666666666667,20
Australia,Lebanon,2015.25,9
Australia,Lebanon,2015.3333333333333,10
Australia,Lebanon,2015.4166666666667,15
Australia,Lebanon,2015.5,5
Australia,Lebanon,2015.5833333333333,14
Australia,Lebanon,2015.6666666666667,17
Australia,Lebanon,2015.75,11
Australia,Lebanon,2015.8333333333333,16
Australia,Lebanon,2015.9166666666667,26
Belgium,Lebanon,2015.0,5
Belgium,Lebanon,2015.0833333333333,2
Belgium,Lebanon,2015.1666666666667,3
Belgium,Lebanon,2015.25,10
Belgium,Lebanon,2015.3333333333333,3
Belgium,Lebanon,2015.4166666666667,9
Belgium,Lebanon,2015.5,3
Belgium,Lebanon,2015.5833333333333,14
Belgium,Lebanon,2015.6666666666667,10
Belgium,Lebanon,2015.75,24
Belgium,Lebanon,2015.8333333333333,41
Belgium,Lebanon,2015.9166666666667,34
Bulgaria,Lebanon,2015.0,5
Bulgaria,Lebanon,2015.0833333333333,4
Bulgaria,Lebanon,2015.5,1
Bulgaria,Lebanon,2015.5833333333333,1
Bulgaria,Lebanon,2015.6666666666667,5
Bulgaria,Lebanon,2015.75,1
Bulgaria,Lebanon,2015.8333333333333,1
Bulgaria,Lebanon,2015.9166666666667,1
Canada,Lebanon,2015.0,11
Canada,Lebanon,2015.0833333333333,13
Canada,Lebanon,2015.1666666666667,9
Canada,Lebanon,2015.25,2
Canada,Lebanon,2015.3333333333333,17
Canada,Lebanon,2015.4166666666667,9
Canada,Lebanon,2015.5,11
Canada,Lebanon,2015.5833333333333,10
Canada,Lebanon,2015.6666666666667,13
Canada,Lebanon,2015.75,21
Canada,Lebanon,2015.8333333333333,16
Canada,Lebanon,2015.9166666666667,20
Croatia,Lebanon,2015.6666666666667,3
Cyprus,Lebanon,2015.0,3
Cyprus,Lebanon,2015.3333333333333,1
Cyprus,Lebanon,2015.8333333333333,25
Cyprus,Lebanon,2015.9166666666667,4
Czech Rep.,Lebanon,2015.0,1
Czech Rep.,Lebanon,2015.25,1
Czech Rep.,Lebanon,2015.4166666666667,1
Czech Rep.,Lebanon,2015.75,1
Czech Rep.,Lebanon,2015.9166666666667,1
Denmark,Lebanon,2015.0,1
Denmark,Lebanon,2015.0833333333333,4
Denmark,Lebanon,2015.1666666666667,2
Denmark,Lebanon,2015.25,3
Denmark,Lebanon,2015.4166666666667,2
Denmark,Lebanon,2015.5833333333333,1
Denmark,Lebanon,2015.6666666666667,8
Denmark,Lebanon,2015.75,11
Denmark,Lebanon,2015.8333333333333,17
Denmark,Lebanon,2015.9166666666667,13
Finland,Lebanon,2015.0833333333333,1
Finland,Lebanon,2015.4166666666667,4
Finland,Lebanon,2015.5,1
Finland,Lebanon,2015.6666666666667,2
Finland,Lebanon,2015.75,3
Finland,Lebanon,2015.8333333333333,5
Finland,Lebanon,2015.9166666666667,24
France,Lebanon,2015.0833333333333,5
France,Lebanon,2015.1666666666667,2
France,Lebanon,2015.25,3
France,Lebanon,2015.3333333333333,5
France,Lebanon,2015.4166666666667,3
France,Lebanon,2015.5833333333333,1
France,Lebanon,2015.6666666666667,11
France,Lebanon,2015.75,15
France,Lebanon,2015.8333333333333,8
France,Lebanon,2015.9166666666667,2
Germany,Lebanon,2015.0,60
Germany,Lebanon,2015.0833333333333,81
Germany,Lebanon,2015.1666666666667,71
Germany,Lebanon,2015.25,78
Germany,Lebanon,2015.3333333333333,49
Germany,Lebanon,2015.4166666666667,75
Germany,Lebanon,2015.5,62
Germany,Lebanon,2015.5833333333333,35
Germany,Lebanon,2015.6666666666667,78
Germany,Lebanon,2015.75,108
Germany,Lebanon,2015.8333333333333,305
Germany,Lebanon,2015.9166666666667,282
Greece,Lebanon,2015.3333333333333,1
Greece,Lebanon,2015.5833333333333,3
Greece,Lebanon,2015.8333333333333,2
Greece,Lebanon,2015.9166666666667,1
Hungary,Lebanon,2015.1666666666667,1
Hungary,Lebanon,2015.4166666666667,8
Hungary,Lebanon,2015.5,2
Hungary,Lebanon,2015.5833333333333,12
Hungary,Lebanon,2015.75,3
Ireland,Lebanon,2015.5,1
Ireland,Lebanon,2015.75,1
Italy,Lebanon,2015.0,4
Italy,Lebanon,2015.0833333333333,5
Italy,Lebanon,2015.1666666666667,6
Italy,Lebanon,2015.25,8
Italy,Lebanon,2015.3333333333333,8
Italy,Lebanon,2015.4166666666667,3
Italy,Lebanon,2015.5833333333333,2
Italy,Lebanon,2015.6666666666667,3
Italy,Lebanon,2015.75,5
Italy,Lebanon,2015.8333333333333,9
Italy,Lebanon,2015.9166666666667,4
Lithuania,Lebanon,2015.9166666666667,5
Luxembourg,Lebanon,2015.9166666666667,2
Netherlands,Lebanon,2015.0,1
Netherlands,Lebanon,2015.0833333333333,5
Netherlands,Lebanon,2015.25,1
Netherlands,Lebanon,2015.3333333333333,2
Netherlands,Lebanon,2015.4166666666667,2
Netherlands,Lebanon,2015.5,2
Netherlands,Lebanon,2015.5833333333333,4
Netherlands,Lebanon,2015.75,14
Netherlands,Lebanon,2015.8333333333333,31
Netherlands,Lebanon,2015.9166666666667,5
Norway,Lebanon,2015.0,1
Norway,Lebanon,2015.1666666666667,5
Norway,Lebanon,2015.3333333333333,6
Norway,Lebanon,2015.4166666666667,2
Norway,Lebanon,2015.5,1
Norway,Lebanon,2015.5833333333333,4
Norway,Lebanon,2015.6666666666667,7
Norway,Lebanon,2015.75,30
Norway,Lebanon,2015.8333333333333,90
Norway,Lebanon,2015.9166666666667,5
Poland,Lebanon,2015.3333333333333,2
Poland,Lebanon,2015.8333333333333,1
Rep. of Korea,Lebanon,2015.25,1
Rep. of Korea,Lebanon,2015.9166666666667,2
Romania,Lebanon,2015.0,1
Romania,Lebanon,2015.0833333333333,1
Romania,Lebanon,2015.25,1
Romania,Lebanon,2015.6666666666667,1
Romania,Lebanon,2015.8333333333333,1
Serbia and Kosovo: S/RES/1244 (1999),Lebanon,2015.5,1
Spain,Lebanon,2015.0833333333333,1
Spain,Lebanon,2015.25,4
Spain,Lebanon,2015.4166666666667,3
Spain,Lebanon,2015.5833333333333,5
Spain,Lebanon,2015.6666666666667,11
Spain,Lebanon,2015.75,6
Spain,Lebanon,2015.8333333333333,6
Spain,Lebanon,2015.9166666666667,4
Sweden,Lebanon,2015.0,29
Sweden,Lebanon,2015.0833333333333,18
Sweden,Lebanon,2015.1666666666667,16
Sweden,Lebanon,2015.25,22
Sweden,Lebanon,2015.3333333333333,16
Sweden,Lebanon,2015.4166666666667,17
Sweden,Lebanon,2015.5,27
Sweden,Lebanon,2015.5833333333333,29
Sweden,Lebanon,2015.6666666666667,83
Sweden,Lebanon,2015.75,197
Sweden,Lebanon,2015.8333333333333,212
Sweden,Lebanon,2015.9166666666667,63
Switzerland,Lebanon,2015.0,1
Switzerland,Lebanon,2015.0833333333333,5
Switzerland,Lebanon,2015.1666666666667,2
Switzerland,Lebanon,2015.3333333333333,1
Switzerland,Lebanon,2015.4166666666667,2
Switzerland,Lebanon,2015.5,1
Switzerland,Lebanon,2015.5833333333333,1
Switzerland,Lebanon,2015.6666666666667,1
Switzerland,Lebanon,2015.75,3
Switzerland,Lebanon,2015.8333333333333,2
Switzerland,Lebanon,2015.9166666666667,4
The former Yugoslav Rep. of Macedonia,Lebanon,2015.75,5
The former Yugoslav Rep. of Macedonia,Lebanon,2015.9166666666667,1
Turkey,Lebanon,2015.0,1
Turkey,Lebanon,2015.25,1
Turkey,Lebanon,2015.3333333333333,2
Turkey,Lebanon,2015.6666666666667,1
Turkey,Lebanon,2015.8333333333333,1
Turkey,Lebanon,2015.9166666666667,1
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.0,14
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.0833333333333,1
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.1666666666667,13
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.3333333333333,1
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.4166666666667,7
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.5,7
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.5833333333333,1
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.6666666666667,9
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.75,11
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.8333333333333,14
United Kingdom of Great Britain and Northern Ireland,Lebanon,2015.9166666666667,4
USA (EOIR),Lebanon,2015.3333333333333,6
USA (EOIR),Lebanon,2015.4166666666667,4
USA (INS/DHS),Lebanon,2015.0,13
USA (INS/DHS),Lebanon,2015.0833333333333,11
USA (INS/DHS),Lebanon,2015.1666666666667,15
USA (INS/DHS),Lebanon,2015.25,10
USA (INS/DHS),Lebanon,2015.3333333333333,10
USA (INS/DHS),Lebanon,2015.4166666666667,15
USA (INS/DHS),Lebanon,2015.5,13
USA (INS/DHS),Lebanon,2015.5833333333333,15
USA (INS/DHS),Lebanon,2015.6666666666667,11
USA (INS/DHS),Lebanon,2015.75,11
USA (INS/DHS),Lebanon,2015.8333333333333,12
USA (INS/DHS),Lebanon,2015.9166666666667,22
Australia,Lebanon,2016.0,16
Australia,Lebanon,2016.0833333333333,20
Australia,Lebanon,2016.1666666666667,17
Australia,Lebanon,2016.25,23
Australia,Lebanon,2016.3333333333333,13
Australia,Lebanon,2016.4166666666667,14
Australia,Lebanon,2016.5,9
Australia,Lebanon,2016.5833333333333,22
Australia,Lebanon,2016.6666666666667,31
Australia,Lebanon,2016.75,20
Australia,Lebanon,2016.8333333333333,36
Australia,Lebanon,2016.9166666666667,19
Australia,Lebanon,2017.0,17
Australia,Lebanon,2017.0833333333333,36
Australia,Lebanon,2017.1666666666667,20
Australia,Lebanon,2017.25,20
Australia,Lebanon,2017.3333333333333,18
Austria,Lebanon,2017.0,0
Austria,Lebanon,2017.0833333333333,5
Austria,Lebanon,2017.1666666666667,0
Austria,Lebanon,2017.25,0
Belgium,Lebanon,2016.0,14
Belgium,Lebanon,2016.0833333333333,9
Belgium,Lebanon,2016.1666666666667,6
Belgium,Lebanon,2016.25,0
Belgium,Lebanon,2016.3333333333333,9
Belgium,Lebanon,2016.4166666666667,0
Belgium,Lebanon,2016.5,19
Belgium,Lebanon,2016.5833333333333,12
Belgium,Lebanon,2016.6666666666667,5
Belgium,Lebanon,2016.75,0
Belgium,Lebanon,2016.8333333333333,0
Belgium,Lebanon,2016.9166666666667,0
Belgium,Lebanon,2017.0,6
Belgium,Lebanon,2017.0833333333333,5
Belgium,Lebanon,2017.25,6
Belgium,Lebanon,2017.3333333333333,0
Bosnia and Herzegovina,Lebanon,2017.1666666666667,0
Bulgaria,Lebanon,2016.0,0
Bulgaria,Lebanon,2016.0833333333333,0
Bulgaria,Lebanon,2016.3333333333333,0
Bulgaria,Lebanon,2016.5833333333333,0
Bulgaria,Lebanon,2016.8333333333333,0
Bulgaria,Lebanon,2016.9166666666667,0
Bulgaria,Lebanon,2017.0,0
Bulgaria,Lebanon,2017.0833333333333,0
Bulgaria,Lebanon,2017.1666666666667,0
Canada,Lebanon,2016.0,25
Canada,Lebanon,2016.0833333333333,31
Canada,Lebanon,2016.1666666666667,22
Canada,Lebanon,2016.25,13
Canada,Lebanon,2016.3333333333333,11
Canada,Lebanon,2016.4166666666667,20
Canada,Lebanon,2016.5,14
Canada,Lebanon,2016.5833333333333,28
Canada,Lebanon,2016.6666666666667,20
Canada,Lebanon,2016.75,46
Canada,Lebanon,2016.8333333333333,25
Canada,Lebanon,2016.9166666666667,25
Canada,Lebanon,2017.0,25
Canada,Lebanon,2017.0833333333333,9
Canada,Lebanon,2017.1666666666667,20
Canada,Lebanon,2017.25,0
Canada,Lebanon,2017.3333333333333,15
Croatia,Lebanon,2016.0833333333333,0
Croatia,Lebanon,2016.1666666666667,0
Cyprus,Lebanon,2016.0,0
Cyprus,Lebanon,2016.4166666666667,0
Cyprus,Lebanon,2017.0833333333333,0
Cyprus,Lebanon,2017.25,0
Czech Rep.,Lebanon,2016.3333333333333,0
Czech Rep.,Lebanon,2016.75,0
Czech Rep.,Lebanon,2016.8333333333333,0
Czech Rep.,Lebanon,2017.0,0
Denmark,Lebanon,2016.0,16
Denmark,Lebanon,2016.0833333333333,0
Denmark,Lebanon,2016.1666666666667,7
Denmark,Lebanon,2016.25,0
Denmark,Lebanon,2016.4166666666667,5
Denmark,Lebanon,2016.5,0
Denmark,Lebanon,2016.5833333333333,0
Denmark,Lebanon,2016.6666666666667,0
Denmark,Lebanon,2016.75,0
Denmark,Lebanon,2016.8333333333333,0
Denmark,Lebanon,2017.0,5
Denmark,Lebanon,2017.0833333333333,0
Denmark,Lebanon,2017.1666666666667,0
Denmark,Lebanon,2017.3333333333333,0
Finland,Lebanon,2016.0,22
Finland,Lebanon,2016.5833333333333,0
Finland,Lebanon,2016.6666666666667,8
France,Lebanon,2016.0,7
France,Lebanon,2016.0833333333333,13
France,Lebanon,2016.1666666666667,0
France,Lebanon,2016.25,15
France,Lebanon,2016.3333333333333,0
France,Lebanon,2016.4166666666667,0
France,Lebanon,2016.5,5
France,Lebanon,2016.5833333333333,0
France,Lebanon,2016.75,8
France,Lebanon,2016.8333333333333,6
France,Lebanon,2017.0,6
France,Lebanon,2017.0833333333333,7
France,Lebanon,2017.1666666666667,9
France,Lebanon,2017.25,8
France,Lebanon,2017.3333333333333,0
Germany,Lebanon,2016.0,359
Germany,Lebanon,2016.0833333333333,292
Germany,Lebanon,2016.1666666666667,350
Germany,Lebanon,2016.25,412
Germany,Lebanon,2016.3333333333333,417
Germany,Lebanon,2016.4166666666667,576
Germany,Lebanon,2016.5,583
Germany,Lebanon,2016.5833333333333,923
Germany,Lebanon,2016.6666666666667,797
Germany,Lebanon,2016.75,214
Germany,Lebanon,2016.8333333333333,173
Germany,Lebanon,2016.9166666666667,106
Germany,Lebanon,2017.0,126
Germany,Lebanon,2017.0833333333333,96
Germany,Lebanon,2017.1666666666667,101
Germany,Lebanon,2017.25,97
Germany,Lebanon,2017.3333333333333,107
Greece,Lebanon,2016.0,11
Greece,Lebanon,2016.0833333333333,10
Greece,Lebanon,2016.1666666666667,7
Greece,Lebanon,2016.25,0
Greece,Lebanon,2016.3333333333333,0
Hungary,Lebanon,2016.0833333333333,0
Hungary,Lebanon,2016.1666666666667,0
Hungary,Lebanon,2016.25,5
Hungary,Lebanon,2016.3333333333333,0
Hungary,Lebanon,2016.5,7
Hungary,Lebanon,2016.9166666666667,7
Iceland,Lebanon,2016.4166666666667,0
Iceland,Lebanon,2016.75,0
Ireland,Lebanon,2016.25,0
Italy,Lebanon,2016.0,0
Italy,Lebanon,2016.0833333333333,19
Italy,Lebanon,2016.1666666666667,6
Italy,Lebanon,2016.25,6
Italy,Lebanon,2016.3333333333333,6
Italy,Lebanon,2016.4166666666667,6
Italy,Lebanon,2016.5,5
Italy,Lebanon,2016.5833333333333,0
Italy,Lebanon,2016.6666666666667,7
Italy,Lebanon,2016.75,8
Italy,Lebanon,2016.8333333333333,0
Italy,Lebanon,2016.9166666666667,5
Italy,Lebanon,2017.0,0
Italy,Lebanon,2017.0833333333333,14
Italy,Lebanon,2017.1666666666667,5
Italy,Lebanon,2017.25,6
Japan,Lebanon,2016.0,0
Japan,Lebanon,2016.3333333333333,0
Latvia,Lebanon,2017.0,0
Luxembourg,Lebanon,2016.0,0
Luxembourg,Lebanon,2016.25,0
Luxembourg,Lebanon,2016.6666666666667,0
Malta,Lebanon,2017.0,0
Malta,Lebanon,2017.1666666666667,0
Montenegro,Lebanon,2017.0,0
Netherlands,Lebanon,2016.0,7
Netherlands,Lebanon,2016.0833333333333,0
Netherlands,Lebanon,2016.1666666666667,5
Netherlands,Lebanon,2016.25,0
Netherlands,Lebanon,2016.4166666666667,10
Netherlands,Lebanon,2016.5,8
Netherlands,Lebanon,2016.5833333333333,0
Netherlands,Lebanon,2016.6666666666667,0
Netherlands,Lebanon,2016.75,6
Netherlands,Lebanon,2016.8333333333333,0
Netherlands,Lebanon,2016.9166666666667,6
Netherlands,Lebanon,2017.0,7
Netherlands,Lebanon,2017.0833333333333,0
Netherlands,Lebanon,2017.1666666666667,0
Netherlands,Lebanon,2017.25,0
Netherlands,Lebanon,2017.3333333333333,0
New Zealand,Lebanon,2016.4166666666667,0
Norway,Lebanon,2016.0,0
Norway,Lebanon,2016.0833333333333,0
Norway,Lebanon,2016.1666666666667,0
Norway,Lebanon,2016.3333333333333,0
Norway,Lebanon,2016.5,0
Norway,Lebanon,2016.5833333333333,0
Norway,Lebanon,2016.75,0
Norway,Lebanon,2016.8333333333333,7
Norway,Lebanon,2017.0833333333333,0
Norway,Lebanon,2017.1666666666667,0
Norway,Lebanon,2017.25,0
Poland,Lebanon,2016.3333333333333,0
Poland,Lebanon,2016.5833333333333,0
Poland,Lebanon,2016.6666666666667,0
Portugal,Lebanon,2016.3333333333333,0
Rep. of Korea,Lebanon,2016.25,0
Rep. of Korea,Lebanon,2016.5,0
Serbia and Kosovo: S/RES/1244 (1999),Lebanon,2016.3333333333333,0
Slovenia,Lebanon,2017.1666666666667,0
Spain,Lebanon,2016.0,0
Spain,Lebanon,2016.1666666666667,0
Spain,Lebanon,2016.25,0
Spain,Lebanon,2016.3333333333333,7
Spain,Lebanon,2016.4166666666667,0
Spain,Lebanon,2016.5833333333333,14
Spain,Lebanon,2016.6666666666667,5
Spain,Lebanon,2016.75,0
Spain,Lebanon,2016.8333333333333,0
Spain,Lebanon,2016.9166666666667,7
Spain,Lebanon,2017.0,0
Spain,Lebanon,2017.0833333333333,8
Spain,Lebanon,2017.1666666666667,23
Spain,Lebanon,2017.25,8
Sweden,Lebanon,2016.0,20
Sweden,Lebanon,2016.0833333333333,20
Sweden,Lebanon,2016.1666666666667,9
Sweden,Lebanon,2016.25,14
Sweden,Lebanon,2016.3333333333333,14
Sweden,Lebanon,2016.4166666666667,6
Sweden,Lebanon,2016.5,14
Sweden,Lebanon,2016.5833333333333,14
Sweden,Lebanon,2016.6666666666667,16
Sweden,Lebanon,2016.75,12
Sweden,Lebanon,2016.8333333333333,9
Sweden,Lebanon,2016.9166666666667,9
Sweden,Lebanon,2017.0,14
Sweden,Lebanon,2017.0833333333333,8
Sweden,Lebanon,2017.1666666666667,5
Sweden,Lebanon,2017.25,8
Sweden,Lebanon,2017.3333333333333,13
Switzerland,Lebanon,2016.0,7
Switzerland,Lebanon,2016.0833333333333,7
Switzerland,Lebanon,2016.1666666666667,0
Switzerland,Lebanon,2016.25,0
Switzerland,Lebanon,2016.3333333333333,0
Switzerland,Lebanon,2016.4166666666667,0
Switzerland,Lebanon,2016.5,6
Switzerland,Lebanon,2016.5833333333333,0
Switzerland,Lebanon,2016.6666666666667,0
Switzerland,Lebanon,2016.75,5
Switzerland,Lebanon,2016.8333333333333,0
Switzerland,Lebanon,2016.9166666666667,5
Switzerland,Lebanon,2017.0,0
Switzerland,Lebanon,2017.0833333333333,0
Switzerland,Lebanon,2017.1666666666667,0
Switzerland,Lebanon,2017.25,0
Switzerland,Lebanon,2017.3333333333333,5
Turkey,Lebanon,2016.0,0
Turkey,Lebanon,2016.0833333333333,0
Turkey,Lebanon,2016.1666666666667,0
Turkey,Lebanon,2016.25,0
Turkey,Lebanon,2016.3333333333333,0
Turkey,Lebanon,2016.4166666666667,7
Turkey,Lebanon,2016.6666666666667,5
Turkey,Lebanon,2016.8333333333333,0
Turkey,Lebanon,2017.0833333333333,0
Turkey,Lebanon,2017.3333333333333,0
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.0,8
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.0833333333333,11
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.1666666666667,0
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.25,8
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.3333333333333,6
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.4166666666667,7
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.5,13
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.5833333333333,10
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.6666666666667,22
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.75,5
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.8333333333333,8
United Kingdom of Great Britain and Northern Ireland,Lebanon,2016.9166666666667,0
United Kingdom of Great Britain and Northern Ireland,Lebanon,2017.0,11
United Kingdom of Great Britain and Northern Ireland,Lebanon,2017.0833333333333,10
United Kingdom of Great Britain and Northern Ireland,Lebanon,2017.1666666666667,0
USA (EOIR),Lebanon,2016.6666666666667,7
USA (EOIR),Lebanon,2017.0,5
USA (INS/DHS),Lebanon,2016.0,15
USA (INS/DHS),Lebanon,2016.0833333333333,19
USA (INS/DHS),Lebanon,2016.1666666666667,16
USA (INS/DHS),Lebanon,2016.25,17
USA (INS/DHS),Lebanon,2016.3333333333333,16
USA (INS/DHS),Lebanon,2016.4166666666667,16
USA (INS/DHS),Lebanon,2016.5,10
USA (INS/DHS),Lebanon,2016.5833333333333,12
USA (INS/DHS),Lebanon,2016.6666666666667,15
USA (INS/DHS),Lebanon,2016.75,17
USA (INS/DHS),Lebanon,2016.8333333333333,14
USA (INS/DHS),Lebanon,2016.9166666666667,12
USA (INS/DHS),Lebanon,2017.0,9
USA (INS/DHS),Lebanon,2017.0833333333333,12
USA (INS/DHS),Lebanon,2017.1666666666667,22
USA (INS/DHS),Lebanon,2017.25,8
USA (INS/DHS),Lebanon,2017.3333333333333,11
Australia,Palestinian,1999.0833333333333,1
Australia,Palestinian,1999.3333333333333,2
Australia,Palestinian,1999.5,3
Australia,Palestinian,1999.5833333333333,1
Australia,Palestinian,1999.6666666666667,1
Australia,Palestinian,1999.75,1
Australia,Palestinian,1999.8333333333333,1
Belgium,Palestinian,1999.0,2
Belgium,Palestinian,1999.0833333333333,9
Belgium,Palestinian,1999.1666666666667,5
Belgium,Palestinian,1999.25,9
Belgium,Palestinian,1999.3333333333333,6
Belgium,Palestinian,1999.4166666666667,2
Belgium,Palestinian,1999.5,5
Belgium,Palestinian,1999.5833333333333,1
Belgium,Palestinian,1999.75,5
Belgium,Palestinian,1999.8333333333333,10
Belgium,Palestinian,1999.9166666666667,6
Canada,Palestinian,1999.0,11
Canada,Palestinian,1999.1666666666667,1
Canada,Palestinian,1999.25,4
Canada,Palestinian,1999.3333333333333,2
Canada,Palestinian,1999.4166666666667,6
Canada,Palestinian,1999.5,4
Canada,Palestinian,1999.5833333333333,1
Canada,Palestinian,1999.6666666666667,3
Canada,Palestinian,1999.75,2
Canada,Palestinian,1999.8333333333333,6
Canada,Palestinian,1999.9166666666667,7
Czech Rep.,Palestinian,1999.0,1
Czech Rep.,Palestinian,1999.0833333333333,11
Czech Rep.,Palestinian,1999.1666666666667,3
Czech Rep.,Palestinian,1999.25,6
Czech Rep.,Palestinian,1999.3333333333333,1
Czech Rep.,Palestinian,1999.4166666666667,3
Czech Rep.,Palestinian,1999.5,1
Czech Rep.,Palestinian,1999.5833333333333,5
Czech Rep.,Palestinian,1999.6666666666667,1
Czech Rep.,Palestinian,1999.75,2
Czech Rep.,Palestinian,1999.8333333333333,3
Czech Rep.,Palestinian,1999.9166666666667,2
Denmark,Palestinian,1999.0,16
Denmark,Palestinian,1999.0833333333333,21
Denmark,Palestinian,1999.1666666666667,25
Denmark,Palestinian,1999.25,15
Denmark,Palestinian,1999.3333333333333,17
Denmark,Palestinian,1999.4166666666667,23
Denmark,Palestinian,1999.5,15
Denmark,Palestinian,1999.5833333333333,15
Denmark,Palestinian,1999.6666666666667,11
Denmark,Palestinian,1999.75,8
Denmark,Palestinian,1999.8333333333333,13
Denmark,Palestinian,1999.9166666666667,6
France,Palestinian,1999.0833333333333,1
France,Palestinian,1999.1666666666667,1
France,Palestinian,1999.25,1
France,Palestinian,1999.3333333333333,1
France,Palestinian,1999.4166666666667,2
France,Palestinian,1999.5,3
France,Palestinian,1999.6666666666667,1
France,Palestinian,1999.75,5
France,Palestinian,1999.8333333333333,2
France,Palestinian,1999.9166666666667,2
Greece,Palestinian,1999.4166666666667,1
Greece,Palestinian,1999.5,1
Hungary,Palestinian,1999.0,2
Hungary,Palestinian,1999.0833333333333,4
Hungary,Palestinian,1999.1666666666667,3
Hungary,Palestinian,1999.25,3
Hungary,Palestinian,1999.3333333333333,7
Hungary,Palestinian,1999.4166666666667,12
Hungary,Palestinian,1999.5,3
Hungary,Palestinian,1999.5833333333333,2
Hungary,Palestinian,1999.6666666666667,3
Hungary,Palestinian,1999.75,2
Hungary,Palestinian,1999.9166666666667,1
Ireland,Palestinian,1999.1666666666667,1
Ireland,Palestinian,1999.3333333333333,1
Ireland,Palestinian,1999.4166666666667,2
Ireland,Palestinian,1999.5,1
Ireland,Palestinian,1999.6666666666667,5
Ireland,Palestinian,1999.75,7
Ireland,Palestinian,1999.8333333333333,2
Ireland,Palestinian,1999.9166666666667,6
Netherlands,Palestinian,1999.75,3
Portugal,Palestinian,1999.9166666666667,1
Romania,Palestinian,1999.0833333333333,2
Romania,Palestinian,1999.25,1
Romania,Palestinian,1999.4166666666667,1
Romania,Palestinian,1999.5,2
Romania,Palestinian,1999.5833333333333,4
Romania,Palestinian,1999.6666666666667,2
Romania,Palestinian,1999.75,1
Romania,Palestinian,1999.8333333333333,1
Slovakia,Palestinian,1999.5,1
Turkey,Palestinian,1999.1666666666667,6
Turkey,Palestinian,1999.5,2
Turkey,Palestinian,1999.75,1
Turkey,Palestinian,1999.9166666666667,2
Australia,Palestinian,2000.0,4
Australia,Palestinian,2000.0833333333333,2
Australia,Palestinian,2000.1666666666667,8
Australia,Palestinian,2000.25,12
Australia,Palestinian,2000.3333333333333,6
Australia,Palestinian,2000.4166666666667,7
Australia,Palestinian,2000.5,1
Australia,Palestinian,2000.5833333333333,17
Australia,Palestinian,2000.6666666666667,15
Australia,Palestinian,2000.75,24
Australia,Palestinian,2000.8333333333333,6
Australia,Palestinian,2000.9166666666667,42
Belgium,Palestinian,2000.0,10
Belgium,Palestinian,2000.0833333333333,8
Belgium,Palestinian,2000.1666666666667,12
Belgium,Palestinian,2000.25,9
Belgium,Palestinian,2000.3333333333333,9
Belgium,Palestinian,2000.4166666666667,7
Belgium,Palestinian,2000.5,7
Belgium,Palestinian,2000.5833333333333,8
Belgium,Palestinian,2000.6666666666667,4
Belgium,Palestinian,2000.75,11
Belgium,Palestinian,2000.8333333333333,7
Belgium,Palestinian,2000.9166666666667,8
Canada,Palestinian,2000.0,4
Canada,Palestinian,2000.0833333333333,2
Canada,Palestinian,2000.1666666666667,6
Canada,Palestinian,2000.25,3
Canada,Palestinian,2000.3333333333333,2
